x,y,yaw
-6.085040735103142,1.5167862716057003,0.0
-6.110040735475671,1.5167862716057003,0.0
-6.1350407358482,1.5167862716057003,0.0
-6.160040736220729,1.5167862716057003,0.0
-6.185040736593258,1.5167862716057003,0.0
-6.210040736965787,1.5167855086662358,0.0
-6.235040737338316,1.5167855086662358,0.0
-6.260040737710845,1.5167855086662358,0.0
-6.285040738083374,1.5167855086662358,0.0
-6.310040738455903,1.5167855086662358,0.0
-6.335040738828432,1.5167847457267714,0.0
-6.3600407392009615,1.5167847457267714,0.0
-6.3850407395734905,1.5167847457267714,0.0
-6.4100407399460195,1.5167847457267714,0.0
-6.435040740318549,1.5167839827873069,0.0
-6.460040740691078,1.5167839827873069,0.0
-6.485040741063607,1.5167839827873069,0.0
-6.510040741436136,1.5167839827873069,0.0
-6.535040741808665,1.5167832198478424,0.0
-6.560040742181194,1.5167832198478424,0.0
-6.585040742553723,1.5167832198478424,0.0
-6.610040742926252,1.5167832198478424,0.0
-6.635040743298781,1.5167824569083779,0.0
-6.66004074367131,1.5167824569083779,0.0
-6.685040744043839,1.5167824569083779,0.0
-6.710040744416368,1.5167816939689134,0.0
-6.735040744788897,1.5167816939689134,0.0
-6.760040745161426,1.5167816939689134,0.0
-6.785040745533955,1.5167809310294489,0.0
-6.810040745906484,1.5167809310294489,0.0
-6.835040746279013,1.5167809310294489,0.0
-6.860040746651542,1.5167801680899844,0.0
-6.885040747024071,1.5167801680899844,0.0
-6.9100407473966,1.51677940515052,0.0
-6.935040747769129,1.51677940515052,0.0
-6.960040748141658,1.51677940515052,0.0
-6.985040748514187,1.5167786422110554,0.0
-7.010040748886716,1.5167786422110554,0.0
-7.035040749259245,1.516777879271591,0.0
-7.060040749631774,1.516777879271591,0.0
-7.085040750004303,1.5167771163321264,0.0
-7.110040750376832,1.5167771163321264,0.0
-7.135040750749361,1.516776353392662,0.0
-7.16004075112189,1.516776353392662,0.0
-7.1850407514944195,1.5167755904531974,0.0
-7.2100407518669485,1.5167755904531974,0.0
-7.2350407522394775,1.516774827513733,0.0
-7.2600407526120065,1.5167740645742684,0.0
-7.285040752984536,1.5167740645742684,0.0
-7.310040753357065,1.516773301634804,0.0
-7.335040753729594,1.5167725386953395,0.0
-7.360040754102123,1.5167725386953395,0.0
-7.385040754474652,1.516771775755875,0.0
-7.410040754847181,1.5167710128164105,0.0
-7.43504075521971,1.5167710128164105,0.0
-7.460040755592239,1.516770249876946,0.0
-7.485040755964768,1.5167694869374815,0.0
-7.510040756337297,1.516768723998017,0.0
-7.535040756709826,1.516768723998017,0.0
-7.560040757082355,1.5167679610585525,0.0
-7.585040757454884,1.516767198119088,0.0
-7.610040757827413,1.5167664351796235,0.0
-7.635040758199942,1.516765672240159,0.0
-7.660040758572471,1.5167649093006945,0.0
-7.685040758945,1.51676414636123,0.0
-7.710040759317529,1.5167633834217655,0.0
-7.735040759690058,1.516762620482301,0.0
-7.760040760062587,1.5167618575428365,0.0
-7.785040760435116,1.516761094603372,0.0
-7.810040760807645,1.5167603316639076,0.0
-7.835040761180174,1.516759568724443,0.0
-7.860040761552703,1.5167588057849786,0.0
-7.885040761925232,1.5167572799060496,0.0
-7.910040762297761,1.516756516966585,0.0
-7.93504076267029,1.5167557540271206,0.0
-7.960040763042819,1.516754991087656,0.0
-7.985040763415348,1.5167534652087271,0.0
-8.010040763787877,1.5167527022692626,0.0
-8.035040764160406,1.5167511763903336,0.0
-8.060040764532935,1.5167504134508691,0.0
-8.085040764905465,1.5167488875719402,0.0
-8.110040765277994,1.5167481246324757,0.0
-8.135040765650523,1.5167465987535467,0.0
-8.160040766023052,1.5167458358140822,0.0
-8.18504076639558,1.5167443099351532,0.0
-8.21004076676811,1.5167427840562242,0.0
-8.235040767140639,1.5167412581772952,0.0
-8.260040767513168,1.5167404952378307,0.0
-8.285040767885697,1.5167389693589017,0.0
-8.310040768258226,1.5167374434799727,0.0
-8.335040768630755,1.5167359176010438,0.0
-8.360040769003284,1.5167343917221148,0.0
-8.385040769375813,1.5167328658431858,0.0
-8.410040769748342,1.5167305770247923,0.0
-8.435040770120871,1.5167290511458633,0.0
-8.4600407704934,1.5167275252669343,0.0
-8.485040770865929,1.5167259993880053,0.0
-8.510040771238458,1.5167237105696119,0.0
-8.535040771610987,1.5167221846906829,0.0
-8.560040771983516,1.5167198958722894,0.0
-8.585040772356045,1.516717607053896,0.0
-8.610040772728574,1.516716081174967,0.0
-8.635040773101103,1.5167137923565734,0.0
-8.660040773473632,1.51671150353818,0.0
-8.685040773846161,1.5167092147197865,0.0
-8.71004077421869,1.516706925901393,0.0
-8.73504077459122,1.5167046370829995,0.0
-8.760040774963748,1.516702348264606,0.0
-8.785040775336277,1.5167000594462126,0.0
-8.810040775708806,1.5166970076883546,0.0
-8.835040776081335,1.516694718869961,0.0
-8.860040776453864,1.5166916671121031,0.0
-8.885040776826393,1.5166886153542452,0.0
-8.910040777198923,1.5166863265358517,0.0
-8.935040777571452,1.5166832747779937,0.0
-8.96004077794398,1.5166802230201357,0.0
-8.98504077831651,1.5166771712622777,0.0
